V COD ex42 5.442432 1
V COD ex90 5.443806 1
V COD ex92 5.445578 1
V COD ex355 5.455791 1
V COD ex376 5.461137 1
V COD ex177 5.462303 1
V COD ex210 5.462303 1
V COD ex83 5.475434 1
V COD ex367 5.478222 1
V COD ex7 5.482436 1
V COD ex377 5.483948 1
V COD ex65 5.486480 1
V COD ex161 5.486764 1
V COD ex221 5.489759 1
V COD ex78 5.494046 1
V COD ex115 5.497343 1
V COD ex363 5.497771 1
V COD ex230 5.501891 1
V COD ex152 5.505888 1
V COD ex139 5.506070 1
V COD ex223 5.513664 1
V COD ex246 5.524003 1
V COD ex142 5.535546 1
V COD ex183 5.535624 1
V COD ex114 5.537492 1
V COD ex370 5.549915 1
V COD ex80 5.552288 1
V COD ex237 5.554134 1
V COD ex112 5.560603 1
V COD ex381 5.579006 1
V COD ex375 5.579316 1
V COD ex275 5.593823 1
V COD ex248 5.597113 1
V COD ex108 5.597929 1
V COD ex41 5.599655 1
V COD ex247 5.603727 1
V COD ex107 5.607763 1
V COD ex156 5.611209 1
V COD ex244 5.619195 1
V COD ex160 5.630640 1
V COD ex224 5.630723 1
V COD ex25 5.635638 1
V COD ex1 5.647741 1
V COD ex278 5.648813 1
V COD ex17 5.657802 1
V COD ex327 5.661133 1
V COD ex165 5.662570 1
V COD ex239 5.665565 1
V COD ex175 5.667594 1
V COD ex193 5.686414 1
V COD ex212 5.689877 1
V COD ex292 5.696660 1
V COD ex93 5.697801 1
V COD ex87 5.701095 1
V COD ex21 5.703157 1
V COD ex174 5.707269 1
V COD ex86 5.717247 1
V COD ex72 5.719187 1
V COD ex18 5.720384 1
V COD ex337 5.727095 1
V COD ex339 5.731393 1
V COD ex181 5.736410 1
V COD ex101 5.736968 1
V COD ex209 5.737348 1
V COD ex96 5.739771 1
V COD ex290 5.751459 1
V COD ex298 5.753633 1
V COD ex357 5.755454 1
V COD ex299 5.756064 1
V COD ex282 5.760744 1
V COD ex304 5.760965 1
V COD ex75 5.780335 1
V COD ex255 5.785516 1
V COD ex319 5.787846 1
V COD ex176 5.795754 1
V COD ex360 5.801082 1
V COD ex98 5.805209 1
V COD ex211 5.813719 1
V COD ex279 5.813900 1
V COD ex194 5.817064 1
V COD ex256 5.818943 1
V COD ex294 5.822838 1
V COD ex303 5.825094 1
V COD ex228 5.826966 1
V COD ex214 5.832202 1
V COD ex341 5.836312 1
V COD ex167 5.839559 1
V COD ex74 5.846387 1
V COD ex385 5.847015 1
V COD ex125 5.850812 1
V COD ex10 5.851604 1
V COD ex188 5.862856 1
V COD ex353 5.870649 1
V COD ex70 5.888650 1
V COD ex71 5.892150 1
V COD ex49 5.898772 1
V COD ex382 5.902309 1
V COD ex127 5.902857 1
V COD ex153 5.904879 1
V COD ex238 5.905203 1
V COD ex171 5.906766 1
V COD ex57 5.910426 1
V COD ex128 5.912223 1
V COD ex35 5.913972 1
V COD ex81 5.917651 1
V COD ex384 5.918870 1
V COD ex33 5.919400 1
V COD ex348 5.931768 1
V COD ex286 5.935184 1
V COD ex126 5.941091 1
V COD ex361 5.941831 1
V COD ex187 5.960164 1
V COD ex344 5.960745 1
V COD ex5 5.968449 1
V COD ex380 5.973866 1
V COD ex148 5.977087 1
V COD ex79 5.981576 1
V COD ex15 5.984268 1
V COD ex321 5.986998 1
V COD ex8 5.989830 1
V COD ex11 5.990622 1
V COD ex122 5.992000 1
V COD ex291 5.993464 1
V COD ex203 6.001593 1
V COD ex283 6.001664 1
V COD ex197 6.008077 1
V COD ex287 6.008665 1
V COD ex169 6.011553 1
V COD ex225 6.029644 1
V COD ex329 6.039217 1
V COD ex274 6.041625 1
V COD ex62 6.049113 1
V COD ex140 6.051475 1
V COD ex162 6.052490 1
V COD ex97 6.053374 1
V COD ex231 6.073311 1
V COD ex158 6.076099 1
V COD ex45 6.079377 1
V COD ex276 6.083313 1
V COD ex36 6.085270 1
V COD ex326 6.100114 1
V COD ex164 6.113453 1
V COD ex336 6.121195 1
V COD ex268 6.122681 1
V COD ex44 6.124942 1
V COD ex63 6.127095 1
V COD ex201 6.133677 1
V COD ex173 6.133909 1
V COD ex56 6.139102 1
V COD ex356 6.150121 1
V COD ex29 6.150413 1
V COD ex234 6.174135 1
V COD ex305 6.177071 1
V COD ex12 6.180199 1
V COD ex349 6.182609 1
V COD ex308 6.183986 1
V COD ex84 6.186537 1
V COD ex50 6.189926 1
V COD ex293 6.190032 1
V COD ex342 6.193217 1
V COD ex43 6.193432 1
V COD ex64 6.197345 1
V COD ex333 6.199411 1
V COD ex208 6.199853 1
V COD ex350 6.204457 1
V COD ex263 6.208894 1
V COD ex38 6.210258 1
V COD ex215 6.211067 1
V COD ex133 6.212828 1
V COD ex233 6.213012 1
V COD ex217 6.217295 1
V COD ex121 6.230428 1
V COD ex250 6.230701 1
V COD ex204 6.233632 1
V COD ex265 6.235363 1
V COD ex324 6.235703 1
V COD ex251 6.236854 1
V COD ex320 6.238479 1
V COD ex24 6.251800 1
V COD ex30 6.252795 1
V COD ex266 6.254746 1
V COD ex20 6.256276 1
V COD ex295 6.258251 1
V COD ex269 6.262560 1
V COD ex277 6.266671 1
V COD ex226 6.269829 1
V COD ex318 6.270649 1
V COD ex325 6.271524 1
V COD ex371 6.273207 1
V COD ex288 6.273986 1
V COD ex182 6.275327 1
V COD ex312 6.275831 1
V COD ex347 6.276120 1
V COD ex31 6.281802 1
V COD ex218 6.284171 1
V COD ex332 6.301072 1
V COD ex124 6.302184 1
V COD ex102 6.304879 1
V COD ex257 6.310559 1
V COD ex141 6.311137 1
V COD ex157 6.322512 1
V COD ex362 6.324717 1
V COD ex338 6.328571 1
V COD ex159 6.344068 1
V COD ex262 6.347541 1
V COD ex322 6.353079 1
V COD ex220 6.358618 1
V COD ex144 6.358843 1
V COD ex13 6.359871 1
V COD ex284 6.372225 1
V COD ex138 6.380235 1
V COD ex315 6.382959 1
V COD ex359 6.399852 1
V COD ex252 6.399965 1
V COD ex150 6.405891 1
V COD ex379 6.408635 1
V COD ex27 6.413631 1
V COD ex39 6.421821 1
V COD ex104 6.422817 1
V COD ex345 6.424921 1
V COD ex296 6.442721 1
V COD ex85 6.448212 1
V COD ex166 6.450074 1
V COD ex206 6.456584 1
V COD ex317 6.463442 1
V COD ex307 6.466402 1
V COD ex76 6.466607 1
V COD ex3 6.473133 1
V COD ex195 6.480271 1
V COD ex135 6.483599 1
V COD ex374 6.483631 1
V COD ex267 6.491539 1
V COD ex67 6.497082 1
V COD ex99 6.500164 1
V COD ex316 6.506875 1
V COD ex289 6.519309 1
V COD ex34 6.542301 1
V COD ex242 6.544085 1
V COD ex69 6.585451 1
V COD ex61 6.600659 1
V COD ex261 6.612741 1
V COD ex82 6.614657 1
V COD ex199 6.628857 1
V COD ex58 6.630796 1
V COD ex352 6.657193 1
V COD ex55 6.661016 1
V COD ex4 6.685555 1
V COD ex9 6.708364 1
V COD ex198 6.726632 1
V COD ex335 6.732100 1
V COD ex273 6.841745 1
V COD ex314 6.901192 1
V COD ex51 7.143384 1
V COD ex365 11.950503 0
V COD ex60 12.515888 0
V COD ex2 12.848357 0
V COD ex16 13.045122 0
V COD ex46 13.732550 0
V COD ex186 15.618093 0
